date,Battery (Charging) -  GWh,Pumps -  GWh,Coal -  GWh,Bioenergy -  GWh,Distillate -  GWh,Gas -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar -  GWh,Wind (Curtailment) -  GWh,Solar (Curtailment) -  GWh,Coal Emissions Vol - tCO₂e,Bioenergy Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal Market Value - AUD,Bioenergy Market Value - AUD,Distillate Market Value - AUD,Gas Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar Market Value - AUD
2023-07-01,-42.30,-86.79,10692.92,6.96,0.64,951.80,34.78,1708.39,2871.38,2179.99,0.00,0.00,10392874.25,153.32,766.07,472506.02,593.21,79.21,1032899.81,1285962.14,891297302.58,727391.96,130213.74,125567349.35,4710384.92,118327495.07,114613792.15,52913281.29
2023-08-01,-48.61,-115.18,10160.80,43.85,4.21,1012.37,39.97,1617.46,2251.78,2778.22,0.00,0.00,9972905.88,1222.24,4766.74,499610.55,590.51,92.58,1515349.31,-272246.33,876245059.65,3562349.52,4064892.84,223115893.44,9461078.93,147885038.61,115620042.82,47710285.40
2023-09-01,-51.51,-169.28,8840.14,41.26,0.22,595.44,41.94,1207.19,2250.39,3484.75,0.00,0.00,8606823.28,1137.49,329.66,312844.28,549.31,59.10,-699723.88,-2381199.88,545017624.13,2640919.58,53533.05,62109191.29,4334958.68,80550740.95,73496113.79,-19838205.61
2023-10-01,-44.53,-154.27,8842.17,52.72,0.24,445.38,34.67,1131.05,2598.83,3878.08,0.00,0.00,8625028.15,1559.17,265.51,233714.15,527.91,40.88,-918973.50,-3999959.55,386725239.31,2251256.90,14037.80,28957250.73,2493823.08,64886214.35,59989030.78,-38159272.66
2023-11-01,-45.09,-102.67,8954.82,42.33,2.76,730.91,35.23,1098.49,2033.37,3842.59,0.00,0.00,8721565.73,1185.50,2588.66,370150.98,548.16,76.25,273888.03,555815.73,674811461.37,3567637.67,1090816.09,95084050.25,4213514.61,109343057.20,110278816.32,98957299.52
2023-12-01,-44.29,-105.24,9780.97,23.82,2.27,704.62,34.11,1019.35,2310.81,4289.84,0.00,0.00,9434928.12,826.69,2408.38,361650.81,543.94,77.38,16395.86,1033268.69,759641237.34,1902989.26,1672284.65,106552864.67,5066278.50,90396864.63,104384713.75,184229712.91
2024-01-01,-46.21,-102.16,10622.03,14.77,12.99,720.93,35.08,912.02,2264.39,4172.99,0.00,0.00,10320174.88,516.39,13561.83,377550.35,575.69,110.76,117349.62,4418585.31,1147355145.77,1419273.28,15783914.38,221811528.97,10215272.22,119832817.59,117423916.74,255575529.06
2024-02-01,-49.16,-111.21,10153.22,18.40,10.28,820.17,37.99,1016.95,2010.15,3977.03,0.00,0.00,9823220.78,692.06,10715.04,433923.56,574.18,129.93,712865.98,4602219.10,1164460025.94,2665975.83,9416154.92,251334123.48,12939154.61,225276589.59,166503574.72,429753653.61
2024-03-01,-53.33,-121.47,10429.46,18.09,0.49,704.65,42.02,1006.46,2215.47,3727.50,0.00,0.00,10133785.93,694.13,617.54,370419.60,584.64,74.73,867798.83,3392763.29,768346142.57,1466734.63,347668.52,84902908.15,5908522.86,92656804.37,134852615.29,183586108.86
2024-04-01,-60.02,-123.78,9842.35,23.28,1.62,769.11,48.36,1110.39,1827.56,2974.74,0.00,0.00,9581705.41,799.18,1623.22,398654.76,608.20,93.54,2116420.80,2387239.29,925179541.92,2212505.60,327355.50,103713822.66,7665589.58,111618169.20,138850627.21,108657726.05
2024-05-01,-70.23,-158.87,10962.35,19.64,4.32,1254.59,56.19,1162.38,2011.11,2485.97,0.00,0.00,10632220.44,570.26,4202.12,679627.17,638.37,189.48,5627480.29,5678862.57,1871243292.07,5281285.70,4612151.48,343844268.65,19087031.32,389755982.67,259089285.63,172726326.56
2024-06-01,-69.88,-162.12,11527.42,28.91,11.44,1718.34,56.77,1236.39,1964.64,2135.12,0.00,0.00,11206337.03,839.41,11875.27,928818.37,658.53,163.34,7293062.44,6036348.78,1777660156.22,4389865.39,4084737.73,386211559.31,13638572.55,266588705.49,235554362.56,158986052.82
2024-07-01,-80.83,-162.85,11409.74,36.05,2.54,1544.73,65.50,1263.86,2923.71,2424.65,0.00,0.00,11124947.86,985.44,2798.87,831558.27,615.65,157.10,6375895.41,5389149.49,1606160495.92,4656971.86,6369032.01,450247552.62,22516768.12,288566783.87,319916391.10,136214335.94
2024-08-01,-81.93,-188.24,9952.87,37.01,1.94,1215.22,64.63,1115.19,2934.99,2954.74,209.07,176.30,9668614.69,1185.10,1945.01,653403.87,573.41,184.28,3764909.32,2804532.32,1777240942.17,6345649.51,3772003.89,424498278.62,37244198.48,335279682.48,198182416.54,104690890.16
2024-09-01,-65.90,-206.44,8652.45,54.44,1.31,535.82,51.16,1160.57,3070.77,3439.07,347.07,419.69,8440715.14,1546.57,1429.07,297246.23,523.62,56.45,-514366.30,-4708259.99,491420660.54,3106333.47,1807011.87,78124552.81,9244682.19,72184488.21,77582775.21,-45884485.43
2024-10-01,-91.99,-160.83,8470.48,52.97,4.79,464.81,68.95,1260.72,2514.46,4291.63,284.58,474.00,8169508.39,1512.43,3417.05,260625.41,499.83,70.82,-275589.70,-2659431.28,641203982.77,4191556.30,1005012.93,59178222.40,7549006.27,112683699.59,103313888.18,37116869.98
2024-11-01,-85.85,-189.98,8731.74,50.55,8.71,883.03,65.60,1285.26,2201.35,4364.46,230.12,285.31,8457905.52,1430.21,8729.67,476929.22,516.61,189.18,3017194.60,7764664.11,1609455433.40,9684284.86,16505489.40,296780268.29,23803674.95,332710508.58,246723890.36,352629087.63
2024-12-01,-87.81,-226.17,9505.38,33.66,13.21,885.75,66.78,1012.50,2260.11,5213.82,290.57,427.27,9156552.94,1036.96,13592.63,475011.77,516.47,133.13,1579341.69,6103178.96,1262211598.51,5819337.37,8429025.34,210737162.08,16604209.54,185353455.17,170774925.52,295054904.81
2025-01-01,-92.03,-166.66,9921.26,25.13,4.32,662.75,70.29,866.31,2485.49,5039.02,232.29,347.86,9588150.73,797.12,4553.36,346158.15,528.26,102.46,448272.73,1642588.56,1004971551.36,2284349.41,7873147.14,146977405.61,15230681.99,124694003.36,168061026.22,170058431.27
2025-02-01,-88.86,-156.56,9109.65,15.12,2.06,737.72,66.94,871.90,2442.91,4427.53,214.28,261.47,8792320.30,586.32,2292.08,392486.07,527.17,97.16,1457935.97,1135272.22,831435874.30,1572554.45,1507854.51,135170152.99,16412948.16,130838268.85,184441748.87,174894778.81
2025-03-01,-100.27,-147.80,10558.52,15.58,0.18,632.82,73.89,957.87,2667.76,3859.30,145.40,156.90,10234727.79,580.08,227.69,335254.43,570.84,87.96,2642117.95,2731393.84,935093580.97,1733878.20,57821.55,84887313.34,11332571.88,126335511.42,167910288.56,118359643.31
2025-04-01,-123.31,-141.86,9333.04,0.92,0.37,748.99,95.02,1026.02,2077.46,3440.10,124.69,192.07,9189774.97,268.06,305.30,389231.37,582.11,104.78,3585694.82,985608.95,985804272.80,676342.51,121528.99,122967989.24,17520881.80,146753516.74,156792091.83,96079640.22
2025-05-01,-138.70,-152.61,10139.26,2.20,3.13,979.11,109.61,1251.30,2616.28,2860.70,198.97,95.93,9916993.55,351.69,2616.82,500596.45,589.72,110.96,7022817.85,4032936.83,1127253115.65,1279625.03,537316.65,162653304.55,21504811.28,208359441.47,166972930.46,121157333.32
2025-06-01,-174.93,-159.98,10765.81,23.26,1.62,1552.62,143.58,1375.82,2933.23,2473.89,131.31,45.46,10409263.43,924.30,1770.98,833919.60,593.92,274.69,16182507.91,7004686.18,2654539777.12,8518882.61,712782.45,878623206.46,105329400.09,605908380.29,327932714.49,167101040.52
2025-07-01,-174.49,-155.76,11139.70,44.72,3.31,1102.45,144.08,1157.41,3742.91,2735.03,190.56,114.06,10872951.87,1482.60,4284.64,569097.37,579.95,104.99,9338616.87,2601830.06,1088718647.96,4906140.87,4262085.17,262012857.83,28576242.50,156425701.10,256495584.85,97224591.41
2025-08-01,-191.92,-163.95,10382.81,41.11,0.62,1207.67,155.42,1140.09,3192.02,3338.08,194.76,284.49,10109892.54,1317.06,669.45,626277.15,562.15,104.80,8042902.53,889220.15,1071417308.87,4457679.37,162518.86,186269869.58,27108831.28,170368674.41,239185814.40,91369224.42
2025-09-01,-185.07,-220.46,8267.07,37.50,1.41,634.54,150.97,1117.04,3388.46,3936.36,496.27,484.08,7935449.15,1325.57,1338.01,338755.66,483.24,71.12,1722530.42,-2342066.54,633899565.56,3196390.59,442284.16,86133538.21,19044142.24,82592871.45,153720776.28,11903440.28
2025-10-01,-213.86,-190.02,8325.61,52.37,1.92,609.35,170.41,1154.14,3170.78,4711.35,551.61,595.82,8024367.40,1669.11,1846.51,329527.61,469.73,69.92,2021044.16,-1574190.10,635926500.30,4149188.45,333451.44,71418307.21,19810741.80,86709787.41,144289045.33,51713697.55
2025-11-01,-221.77,-189.96,8333.57,36.15,1.13,488.12,175.56,1008.42,3056.95,4934.27,572.01,598.81,8065631.26,1233.37,1175.10,258361.64,472.49,67.31,-175627.60,-228636.42,602569524.53,2845538.37,372739.07,49540974.39,20040834.95,82900461.53,133119260.06,75422904.95
2025-12-01,-300.90,-185.59,8827.94,24.36,1.12,537.66,248.08,974.24,2806.78,5701.27,512.66,690.05,8511310.90,891.28,980.67,286916.47,472.24,66.52,-890153.78,848056.78,576576820.68,1876037.83,360766.74,66652528.80,22934075.33,99333585.67,131370153.68,122629654.18
2026-01-01,-317.06,-157.64,9431.75,40.74,0.49,489.37,254.58,1000.54,3086.35,5698.62,356.09,431.07,9148395.41,1336.21,554.18,267233.74,482.26,86.64,4507833.72,2723120.51,653246038.02,3023830.44,663033.76,202524490.37,59356272.84,131696617.24,187378808.59,188120355.48
