date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Wind (Curtailment) -  GWh,Solar (Utility) (Curtailment) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
1/12/1998,0,-24.36,3277.81,6472.65,0,15.22,233.59,171.45,71.79,0,0,0,548.71,0,0,0,0,0,4154933.55,5971914.99,0,15999.76,134246.4,114322.1,61936.36,0,0,970.88,24.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/01/1999,0,-42.41,4351.95,8146.82,0,3.58,349.21,216.67,108.65,0,0,0,723.98,0,0,0,0,0,5532632.08,7536432,0,3755.77,200936.38,143386.05,94216.95,0,0,974.95,18.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/02/1999,0,-21.76,4153.15,7545.69,0,2.11,349.69,203.7,110.14,0,0,0,597.19,0,0,0,0,0,5319722.2,6983145.71,0,2218.78,200757.24,135630.12,94722.2,0,0,984.26,17.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/03/1999,0,-64.14,4622.72,8217.25,0,11.16,253.31,235.47,124.77,0,0,0,555.51,0,0,0,0,0,5904469.69,7604685.81,0,11701.17,145217.25,157341.22,106597.13,0,0,998.14,16.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/04/1999,0,-18.47,4204.93,7707.56,0,1.74,350.19,221.98,87.84,0,0,0,515.23,0,0,0,0,0,5404136.69,7098256.98,0,1812.13,201640.5,149516.58,75407.52,0,0,989.27,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/05/1999,0,-52.86,4357.78,8449.53,0,3.68,407.02,233.69,69.47,0,0,0,502.4,0,0,0,0,0,5595968.85,7754284,0,3866.45,233963.5,158440.56,59347.35,0,0,988.2,22.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/06/1999,0,-39.99,4491.31,8811.2,0,0.31,358.5,212.81,82.74,0,0,0,480.18,0,0,0,0,0,5721962,8097975.74,0,328.57,205240.99,147104.54,70337.79,0,0,989.3,24.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/07/1999,0,-35.85,4866.18,8784.78,0,0,363.77,237.37,97.96,0,0,0,565.85,0,0,0,0,0,6232512.67,8105906.13,0,4.86,206700.75,161383.7,83828.37,0,0,993.97,20.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/08/1999,0,-33.76,4670.05,8628.74,0,6.66,456.39,230.09,127.91,0,0,0,523.48,0,0,0,0,0,6003741.02,7991935.14,0,6993.63,256771.94,153065.72,109121.3,0,0,993.98,19.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/09/1999,0,-3.54,4403.74,8002.09,0,0,346.19,210.35,115.84,0,0,0,450.32,0,0,0,0,0,5667918.77,7408755.6,0,0,197823.37,146614.38,99986.96,0,0,999.71,17.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/1999,0,-7.8,4453.8,8045.23,0,5.88,340.94,230.82,166.73,0,0,0,495.77,0,0,0,0,0,5708594.42,7425855.92,0,6166.93,193933.23,157391.22,140479.34,0,0,992.79,17.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/1999,0,-11.95,4399.99,7827.7,0,3.06,312.7,213.81,148.14,0,0,0,516.82,0,0,0,0,0,5602883.37,7229685.91,0,3214.4,176894.7,142455.18,123572.55,0,0,990.19,16.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/1999,0,-30.1,4537.54,8037.8,0,0.82,318.71,225.19,168.22,0,0,0,505.7,0,0,0,0,0,5794801.8,7447181.53,0,867.41,182230.79,152564.62,138344.72,0,0,996.52,23.33,0,592217.85,84346331.34,191559210.4,0,36984.11,12798754.66,6708285.37,5597533.21,0,0,0,10475807.98,0,0,0
1/01/2000,0,-35.84,3990.8,8387.16,0,16.1,519.58,226.97,257.34,0,0,0,524.3,0,0,0,0,0,5070011.79,7782823.63,0,16897.73,292988.27,152528.82,213855.53,0,0,974.27,58.55,0,11153737.38,133267807.4,557385252.8,0,11328630.88,23855461.32,13492288.43,29976087.23,0,0,0,31602686.5,0,0,0
1/02/2000,0,-51.94,4115.88,8154.24,0,5.53,665.11,212.95,292.17,0,0,0,683.53,0,0,0,0,0,5248649.47,7538754.78,0,5824.83,375236.56,140687.26,237262.27,0,0,962.28,55.38,0,1643935.82,263931968.5,346366534.6,0,2077614.19,80737750.73,18214056.81,22724500.84,0,0,0,47942704.81,0,0,0
1/03/2000,0,-63.57,4642.27,8528.57,0,22.93,376.44,214.5,229.03,0,0,0,638.94,0,0,0,0,0,5925033.93,7908664.2,0,24071.6,214467.64,137233.38,185479.39,0,0,986.69,47.34,0,4967116.4,186487282.7,381768028.6,0,3187469.37,47336117.23,14045899.17,20674307.78,0,0,0,31388719.47,0,0,0
1/04/2000,0,-32.45,4376.48,7864.18,0,3.94,209.7,210.68,156.49,0,0,0,464.87,0,0,0,0,0,5574203.97,7269700.55,0,4133.77,120564.35,126522.79,126350.19,0,0,997.55,32.3,0,1274284.55,113959849.6,253194653.5,0,514570.84,10406004.48,7435310.35,7013229.36,0,0,0,13499861.62,0,0,0
1/05/2000,0,-37.58,4464.37,8859.69,0,2,433.18,223.61,163.47,0,0,0,509.32,0,0,0,0,0,5727942.44,8211731.61,0,2097.51,243706.76,133655.83,126475.16,0,0,988.2,58.62,0,1433543.33,232181200.4,498402438.5,0,1780094.74,31771916.48,13233215.9,15835179.99,0,0,0,45532538.2,0,0,0
1/06/2000,0,-65.64,4146.3,9245.77,0,6.5,651.3,223.59,205.91,0,0,0,633.52,0,0,0,0,0,5373928.61,8545816.36,0,6762.07,365923.91,130150.34,153937.24,0,0,968.72,45.73,0,1936737.02,183666073.4,390370355.1,0,882908.17,38619534.24,12040885.55,12423327.44,0,0,0,35464499.64,0,0,0
1/07/2000,0,-95.91,4418.42,9524.9,0,4.64,356.92,230.16,193.72,0,0,0,727.66,0,0,0,0,0,5682236.74,8800743.32,0,4873.67,205320.59,132827.71,143681.37,0,0,974.56,52.36,0,3538104.92,213479746.5,480807441.7,0,661274.23,22624148.38,12674257.56,14401106.29,0,0,0,38540955.4,0,0,0
1/08/2000,0,-122.87,4164.9,9553.45,0,2.3,327.16,235.99,214.11,0,0,0,739.11,0,0,0,0,0,5366620.3,8840084.23,0,2414.21,187890.03,137092.29,160871.69,0,0,972.27,55.33,0,3794339.69,241770713.8,471292291.4,0,284147.14,24061621.26,14461002.58,15774052.83,0,0,0,49165639.55,0,0,0
1/09/2000,0,-22.14,4170.28,8348.28,0,0.05,192.77,224.37,149.71,0,0,0,663,0,0,0,0,0,5341969.72,7769052.82,0,48.63,110994.67,131755.53,109181.46,0,0,980.82,27.65,0,478015.84,106504243.4,225750663.9,0,5465.81,7496728.84,6731562.06,5099794.8,0,0,0,16370631.89,0,0,0
1/10/2000,0,-12.16,4331.62,8452.48,0,4.5,211.74,230.2,159.56,0,0,0,595.87,0,0,0,0,0,5527820.41,7909286.16,0,4726.83,121921.5,133286.81,116188.03,0,0,988.51,37.63,0,251549.05,127391700,329753047.3,0,574018.49,10236044.55,9386608.77,10537063.14,0,0,0,20881477.75,0,0,0
1/11/2000,0,-67.66,4268.18,8485.07,0,8.4,259.38,225.93,160.04,0,0,0,381.51,0,0,0,0,0,5437848.62,7871850.59,0,8866.28,148926.56,130633.43,117020.64,0,0,999.58,37.74,0,1257400.86,145072095.4,299908040.2,0,503359.86,17232666.1,10557901.32,8908544.71,0,0,0,15023640.02,0,0,0
1/12/2000,0,-106.34,4689.28,8590.24,0,5.36,227.5,265.25,119.25,0,0,0,375.26,0,0,0,0,0,5977952.97,7943840.09,0,5611.21,130837.28,144597.08,93070.84,0,0,1009.18,32.04,0,2048400.14,118244506.7,285079309.2,0,669109.78,10490974,9056560.36,7032590.47,0,0,0,12972462.83,0,0,0
1/01/2001,0,-142.38,4669.93,8829.5,0,5.06,466.39,346.34,158.22,0,0,0,508.27,0,0,0,0,0,5979257.02,8159499.91,0,5523.13,265065.29,176099.32,125417.14,0,0,991.21,70.99,0,3336740.99,251645647.5,604736912.6,0,2181273.52,56026811.02,26367509.68,22907992.54,0,0,0,84870767.93,0,0,0
1/02/2001,0,-124.79,4303.87,8277.61,0,2.38,425.74,359.54,123.35,0,0,0,456.67,0,0,0,0,0,5528776.17,7653686.27,0,2741.3,240886.58,178102.04,96277.01,0,0,991.04,40.35,0,2586297.81,183100242.1,275992696,0,558926.89,32251034.68,18122887.96,8929130.9,0,0,0,22652750.16,0,0,0
1/03/2001,0,-107.92,4499.1,8824.49,0,1.89,322.16,415.32,123.1,0,0,0,477.92,0,0,0,0,0,5788725.47,8232999.94,0,1986.35,181647.27,206142.75,96622.53,0,0,996.71,39.25,0,2382265.95,143565034.2,353244958.4,0,713189.47,13790584.95,18026310.24,9194068.08,0,0,0,21644985.35,0,0,0
1/04/2001,0,-68.24,4360.55,8174.15,0,0.06,242.88,348.84,82.94,0,0,0,373.72,0,0,0,0,0,5573878.34,7582900.38,0,59.74,138033.88,171531.07,60921.87,0,0,1000.92,30.92,0,1479405.86,122783892.2,252287126.2,0,10945.66,9351030.22,11755065.37,3150703.79,0,0,0,12535252.49,0,0,0
1/05/2001,0,-32.36,4435.2,8943.95,0,0.18,413.54,423.96,56.6,0,0,0,663.22,0,0,0,0,0,5640388.43,8286144.7,0,183.16,231122.31,212270.52,45421.58,0,0,967.21,37.16,0,810321.05,152295935.1,334117151,0,11579.62,16827923.71,16893827.32,2722179.36,0,0,0,26867700.78,0,0,0
1/06/2001,0,-23.85,4550.67,8884.27,0,0.35,344.99,426.05,89.28,0,0,0,575.34,0,0,0,0,0,5815941.36,8249861.29,0,370.26,194303.57,210069.71,61075.51,0,0,978.75,33.03,0,517770.34,135469132.4,294896847.5,0,27211.46,12369100.72,15357797.5,3103915.43,0,0,0,19495149.63,0,0,0
1/07/2001,0,-26.58,4813.41,9502.6,0,0.01,321.05,420.94,91.56,0,0,0,486.46,0,0,0,0,0,6151090.63,8811823.96,0,6.42,182233.67,210365.05,58320.57,0,0,987.47,35.51,0,493803.47,184484309.8,272851321,0,177.88,19986104.71,20144973.48,3871270.15,0,0,0,16384535.15,0,0,0
1/08/2001,0,-29.5,4873.98,9238.56,0,0.75,301.97,514.21,99,0,0,0,429.19,0,0,0,0,0,6231175.02,8555020.84,0,834.87,171299.06,248393.83,64492.03,0,0,989.83,50.75,0,547812.41,310990457.7,306215730.5,0,20869,24264818.5,32164496.45,6166866.41,0,0,0,28784693.59,0,0,0
1/09/2001,0,-15.88,4370.18,8358.99,0,0.23,237.5,435.14,92.92,0,0,0,473.6,0,0,0,0,0,5579052.4,7758620.21,0,241.44,135032.52,213116.36,58517.67,0,0,985.09,26.54,0,280552.76,109859986.6,221699718.4,0,5413.44,7011106.86,11731125.25,2541521.69,0,0,0,13027871.52,0,0,0
1/10/2001,0,-57.62,4181.37,8783.62,0,2.03,225.9,502.65,106.63,0,0,0,577.51,0,0,0,0,0,5401768.92,8138157.32,0,2133.11,127874.08,244173.29,71591.56,0,0,976.51,32.66,0,1169959.77,119092385,293314589.9,0,649649.5,7873173.96,16179668.74,5419025.81,0,0,0,21912235.01,0,0,0
1/11/2001,0,-16.15,4093.16,8787.34,0,19.47,202.37,338.02,107.77,0,0,0,438.89,0,0,0,0,0,5259204.09,8132931.49,0,20445.47,115497.7,178491.27,77508.2,0,0,986.63,26.06,0,302078.05,104630359.6,220597210.5,0,533986.26,7074091.63,9391737.11,3038732.57,0,0,0,13249050.18,0,0,0
1/12/2001,0,-27.6,3830.47,9108.44,0,44.02,262.52,437.41,104.39,0,0,0,477.02,0,0,0,0,0,4926462.11,8368753.71,0,46211.68,148116.81,216680.59,69332.78,0,0,967.61,33.84,0,580651.13,119664908.1,300456693.9,0,1542046.69,10402302.15,13137506.76,4457609.68,0,0,0,25776597.35,0,0,0
1/01/2002,0,-48.73,4347.37,9214.16,0,19.73,224.65,386.16,130.37,0,0,0,453.61,0,0,0,0,0,5597938.66,8504619.91,0,20716.04,128295.29,196209.91,86648.78,0,0,986.9,42.4,0,895429.43,147544850.3,390048102.2,0,1036060.27,9568369.05,14885175.21,5580631.45,0,0,0,20013250.44,0,0,0
1/02/2002,0,-45.33,4160.12,8400.73,0,25.63,190.68,363.42,102.68,0,0,0,484.91,0,0,0,0,0,5373125.82,7748154.92,0,26904.29,109125.79,183649.89,70952.5,0,0,987.51,40.34,0,779698.62,137665636.4,344054849.5,0,1425873.24,7413460.9,13677460.41,5139444.75,0,0,0,22020661.45,0,0,0
1/03/2002,0,-21.66,4375.31,9270.01,0,12.06,201.83,428.24,82.84,0,0,0,348.52,0,0,0,0,0,5655989.96,8551790.67,0,12679.67,115873.26,212100.34,58464.54,0,0,993.86,36.31,0,363877.69,131996991,340517684.9,0,713579.14,7415348.25,14277805.23,3854596.85,0,0,0,15673156.92,0,0,0
1/04/2002,0,-20.09,4205.76,8845.11,0,2.58,230.98,402.53,74.87,0,0,0,222.54,0,0,0,0,0,5340229.55,8167766.81,0,2704.23,132995.76,200287.15,51287.02,0,0,995.06,51.31,0,326591.85,118815506.7,525171128.6,0,79255.21,7457277.73,14330391.5,6320594.85,0,0,0,15740201.22,0,0,0
1/05/2002,0,-14.96,4262.74,9542.76,0,6.33,316.2,528.88,118.35,0,0,0,404.32,0,0,0,0,0,5389865.99,8796368.04,0,6706.17,180237.02,255634.59,84173.97,0,0,970.22,75.41,0,356772.96,239267003.1,705615776.7,0,1372331,31393454.01,34725612.64,23401181.27,0,0,0,85729044.96,0,0,0
1/06/2002,0,-23.89,4593.31,9399.42,0,0.58,277.95,489.76,150.96,0,0,0,444.96,0,0,0,0,0,5870385.47,8661430.78,0,615.64,157429.77,235745.36,100250.28,0,0,979.97,56.6,0,429139.95,170535367,554487627.9,0,249099.34,16615443.21,22083742.49,14943723.82,0,0,0,58747759.6,0,0,0
1/07/2002,0,-38.78,4811.27,9928.62,0,0.63,398.3,466.11,145.51,0,0,0,561.41,0,0,0,0,0,6188952.81,9174321.19,0,695.88,224651.74,230755.91,92547.01,0,0,977.81,51.42,0,855823.29,194580987.4,510939939.9,0,481423.6,23809326.82,20187092.38,14337975.68,0,0,0,46312752.85,0,0,0
1/08/2002,0,-34.43,4893.95,9500,0,0.38,308.51,497.1,73.16,0,0,0,426.8,0,0,0,0,0,6287766.58,8762493.61,0,406.72,174787.07,242198.27,40762.17,0,0,989.97,30.57,0,579884.39,131142915.7,297521261.7,0,12984.49,10034229.61,14688457.9,2436235.37,0,0,0,15180869.95,0,0,0
1/09/2002,0,-50.43,4518.12,8589.77,0,0.82,286.78,427.66,77.59,0,0,0,504.01,0,0,0,0,0,5745036.1,7925718.04,0,864.37,162684.87,208115.42,41833.67,0,0,981.19,31.81,0,883535.94,125381239.2,281584274.5,0,25533.47,9137199.86,13032784.63,2322334.05,0,0,0,18503461.79,0,0,0
1/10/2002,0,-37.28,4503.79,8871.83,0,0.47,255.22,512.39,65.79,0,0,0,536.44,0,0,0,0,0,5751136.21,8171263.09,0,461.14,145690.16,243772.74,35855.1,0,0,975.49,31.04,0,646539.48,119267947.8,289379446.9,0,10402.6,8434985.32,15041036.47,2486347.54,0,0,0,17940751.62,0,0,0
1/11/2002,0,-34.45,4597.87,8830.63,0,3.25,219.31,496.83,71.01,0,0,0,375.67,0,0,0,0,0,5864130.16,8132151.93,0,3383.94,125891.23,237673.93,39003.78,0,0,989.16,37.15,0,590644.38,126399616.6,350780864.8,0,90335.95,7708293.45,17576194.03,2345646.7,0,0,0,22367357.8,0,0,0
1/12/2002,0,-59.8,4626.01,9051.57,0,5.82,258.18,481.68,82.45,0,0,0,426.62,0,0,0,0,0,5943146.71,8333044.75,0,6048.82,147620.13,232021.02,47484.3,0,0,989.03,37.89,0,1061707.94,146436258.5,345635809.3,0,368986.72,13368224.91,19538724.02,4676144.4,0,0,0,20395348.07,0,0,0
1/01/2003,0,-52.37,4752.2,9170.67,0,0.63,217.52,497.99,92.69,0,0,0,670.54,0,0,0,0,0,6078692,8435442.21,0,604.17,124963.05,238522.89,53762.26,0,0,972.78,41.5,0,814548.46,125948104.5,403826696.8,0,103803.59,10330569.85,19957906.76,5118310.89,0,0,0,44454114.69,0,0,0
1/02/2003,0,-28.39,4347.94,8576.42,0,0.89,137.18,457.17,58.96,0,0,0,602.64,0,0,0,0,0,5564438.66,7866762.07,0,893.3,78989.69,219520.34,31328.09,0,0,972.38,24.58,0,522450.15,81555184.61,214595064.7,0,15984.5,3404520.58,11250895.85,1342392.34,0,0,0,15123745.04,0,0,0
1/03/2003,0,-39.03,4467.26,9326.68,0,5.76,101.2,406.02,69,0,0,0,582.41,0,0,0,0,0,5740936.74,8491768.19,0,6008.3,58173.64,200851.19,36652.61,0,0,974.2,20.71,0,445717.06,103804623.1,166806151.8,0,110027.89,4210284.33,10387684.41,3119600.09,0,0,0,15464709.81,0,0,0
1/04/2003,0,-30.52,4640.67,8684.96,0,4.91,138.51,254.41,46.96,0,0,0,423.13,0,0,0,0,0,5926445.79,7977079.95,0,5121.84,79754.87,139801.61,24991.92,0,0,999.31,17.3,0,364208.54,77982527.08,145276140.2,0,93318.4,3344553.87,4872604.74,1050288.94,0,0,0,7865280.91,0,0,0
1/05/2003,0,-39.84,4560.07,9560.76,0,0.11,205.65,453.06,45.47,0,0,0,519.46,0,0,0,0,0,5833293.57,8750061.55,0,79.54,118048.51,222584.47,26843.01,0,0,976.88,21.17,0,519385.03,99737258.18,185821953.7,0,13544.64,7493837.26,12172663.05,2077213.46,0,0,0,13878563.68,0,0,0
1/06/2003,0,-48.5,4577.09,9516.35,0,0.37,247.89,458.09,55.59,0,0,0,538.81,0,0,0,0,0,5860860.9,8729095.22,0,368.65,140807.06,217355.98,35801.03,0,0,976.45,49.97,0,739185.02,180636017.7,443777030.3,0,97551.84,16191959.46,18273119.81,16108719.47,0,0,0,66366446.63,0,0,0
1/07/2003,0,-51.06,4764.23,10286.92,0,0.27,212.52,423.29,73.65,0,0,0,681.07,0,0,0,0,0,6084534.6,9427694.79,0,261.26,121050.53,199260.18,42659.56,0,0,968.55,40.58,0,739097.34,123207224.7,435136856.7,0,175491.68,9292179.88,14273652.13,6474828.8,0,0,0,45017719.74,0,0,0
1/08/2003,0,-67.1,4694.3,9902.85,0,0.18,213.42,427.78,60.78,0,0,0,754.45,0,0,0,0,0,6014565.42,9074970.8,0,172.43,121957.68,199941.26,32622.22,0,0,966.07,19.63,0,1003280.54,95749024.79,182428361.7,0,3779.75,5476607.84,9393642.95,1450610.85,0,0,0,16602373.46,0,0,0
1/09/2003,0,-48.24,4293.04,9338.36,0,0.12,179.5,347.6,65.46,0,0,0,661.39,0,0,0,0,0,5486506.23,8550160.51,0,90.27,102968.08,167118.28,34330.89,0,0,966.57,19.96,0,651009.47,90524370.95,170804153.1,0,2216.48,4684040.78,7872798.3,1592644.77,0,0,0,14548733.3,0,0,0
1/10/2003,0,-31.84,4330.96,9543.09,0,1.23,197.55,335.26,70.63,0,0,0,636.1,0,0,0,0,0,5565752.04,8750031.22,0,1262.63,113748.63,166255.79,41442.78,0,0,970.53,19.1,0,374347.36,89292626.58,165514808.6,0,22426.38,5376814.01,7552207.37,1930926.62,0,0,0,12860679.93,0,0,0
1/11/2003,0,-53.5,4012.51,9405.07,0,2.01,207.79,382.83,47.82,0,0,0,530.53,0,0,0,0,0,5152617.11,8621834.48,0,2071.99,118441.69,191024.52,28429.99,0,0,971.06,22.79,0,1565540.98,91212136.62,198114189.8,0,28380.76,8868783.33,13146559.62,2561911.61,0,0,0,12475484.66,0,0,0
1/12/2003,0,-89.2,4419.94,9706.67,0,3.94,286.82,437.9,70.88,0,0,0,468.93,0,0,0,0,0,5645117.11,8887722.47,0,4157.38,162278.61,213207.5,45362.38,0,0,977.26,23.58,0,1433826.73,101547441.3,214323083.3,0,83629.39,10472086.31,13038238.6,3155932.99,0,0,0,13599242.6,0,0,0
1/01/2004,0,-138.84,4772.13,9984.54,0,4.76,276.29,279.3,44.17,0,0,0,282.18,0,0,0,0,0,6073719.72,9143809.23,0,4962.75,157060.36,149217.06,25180.9,0,0,1003.19,45.73,0,2510629.31,107162712.3,479580453.1,0,129834.45,8433316.75,12335078.42,1314451.36,0,0,0,18811129.54,0,0,0
1/02/2004,0,-141.5,4648.55,9676.89,0,9.66,338.03,343.1,83.51,0,0,0,431.19,0,0,0,0,0,5951142.76,8873467.66,0,10232.21,192133.09,174685.28,55978.35,0,0,991.44,52.65,0,2656862.42,194108562.3,460782732.9,0,2887782.65,37951409.76,24485492.51,15031520.76,0,0,0,47219187.56,0,0,0
1/03/2004,0,-120.38,4987.85,9791.18,0,2.17,264.72,289.46,47.05,0,0,0,330.55,0,0,0,0,0,6364568.14,8978535.1,0,2268.04,151157.57,156625.73,26942.12,0,0,1005.61,24.86,0,2130416.76,119853853.6,231619040.3,0,59593.44,10392494.87,8758355.66,1776752.37,0,0,0,9083990.06,0,0,0
1/04/2004,0,-145.49,4413.24,9153.51,0,1.04,402.9,294.95,58.33,0,0,0,322.43,0,0,0,0,0,5620977.59,8415440.29,0,1077.61,228036.18,149309.58,36827.75,0,0,996.6,30.35,0,2993478.24,124497370.8,273974979.3,0,37483.85,13937016.34,9373208.06,2112444.87,0,0,0,11322342.39,0,0,0
1/05/2004,0,-136.91,4728.61,9785.24,0,1.11,533.8,365.99,114.06,0,0,0,340.79,0,0,0,0,0,6034551.82,8991947.22,0,1158.19,301762.84,181366.57,70226.77,0,0,990.36,33.15,0,2978093.22,147995197.7,315925847.3,0,98012.12,21109103.02,13796571.5,4860113.6,0,0,0,14315213.91,0,0,0
1/06/2004,0,-93.87,4802.52,10020.62,0,0.48,438.58,374.84,120.19,0,0,0,316.7,0,0,0,0,0,6162875.2,9210988.27,0,491.37,248785.47,190047.48,73222.38,0,0,994.14,31.99,0,1809115.31,146123524.7,302267738.3,0,66128.93,19859019.97,13914105.21,5372062.81,0,0,0,13930326.52,0,0,0
1/07/2004,0,-96.42,4986.01,10710.93,0,1.76,368.73,339.65,101.31,0,0,0,352.98,0,0,0,0,0,6372545.62,9813032.42,0,1826.18,209282.2,177364.44,57917.99,0,0,992.07,39.81,0,1765219,168360865.2,400428986.2,0,283340.17,20369753.01,15762889.9,8133768.28,0,0,0,30756227.66,0,0,0
1/08/2004,0,-93.18,5075.7,10205.61,0,1.82,281.18,324.66,84.39,0,0,0,393.4,0,0,0,0,0,6495898.43,9344277.08,0,1885.9,160248.69,169899.36,46626.73,0,0,996.64,28.38,0,1734672.74,127661314.4,290928602.4,0,62011.34,12252973.99,12426120.55,3341123.83,0,0,0,11939870.19,0,0,0
1/09/2004,0,-96.17,4538.5,9128.16,0,1.79,363.46,378.44,99.53,0,0,0,623.56,0,0,0,0,0,5788846.38,8348216.1,0,1856.28,205567.82,189212.7,57436.79,0,0,970.33,65.05,0,2065678.99,121665239,632952398.8,0,105685.9,12111319,24605960.34,3717366.05,0,0,0,49494144.93,0,0,0
1/10/2004,0,-121.33,4419.7,9282.58,0,5.8,440.46,288.22,188.89,0,0,0,631.47,0,0,0,0,0,5662425.65,8510561.77,0,6067.41,250116.6,150494.74,122496.8,0,0,971.35,59.95,0,3041287.15,188286197.9,561467492,0,852951.51,23451287.03,19384830.74,16037624.3,0,0,0,74623299.84,0,0,0
1/11/2004,0,-129.12,4401.68,9488.78,0,6.58,484.26,267.17,137.78,0,0,0,448.28,0,0,0,0,0,5640931.78,8680001.8,0,6872.62,273085.57,147565.46,91143.4,0,0,982.4,69.51,0,3152305.38,166871391.8,671026366.4,0,1576809.63,37774175.85,21479928.55,16072782.24,0,0,0,78222474.91,0,0,0
1/12/2004,0,-166.2,4589.67,9816.3,0,7.16,389.96,378.8,87.22,0,0,0,313.91,0,0,0,0,0,5849770.43,9005164.53,0,7628.13,219530.5,196883.98,53329.43,0,0,994.52,31.82,0,3436231.72,129652246.2,307033942.7,0,362244.47,15696223.98,14238689.43,4002780.27,0,0,0,11145669.77,0,0,0
1/01/2005,0,-112.65,4789.38,9860.19,0,4.09,266.06,478.84,20.48,0,0,0,539.06,0,0,0,0,0,6119411.21,9041557.13,0,4468.86,151810.7,235735.17,13528.04,0,0,982.4,34.84,0,2222528.81,119320535,337120798.9,0,172427.84,9804068.32,15276201.6,1152246.29,0,0,0,36174761.89,0,0,0
1/02/2005,0,-82.46,4283.55,9312.69,0,7.38,219.28,467.64,33.28,0,0,0,541.85,0,0,0,0,0,5498030.9,8523782.17,0,7824.84,125102.42,230440.77,18728.72,0,0,974.34,24.5,0,1311520.91,106362365.9,200509342.7,0,180445.09,7324309.15,11585803.83,1125091.16,0,0,0,14493174.98,0,0,0
1/03/2005,0,-81.04,4682.28,9896.84,0,0.95,192.32,521.27,50.56,0,0,0,457.36,0,0,0,0,0,5993858.78,9054208.55,0,1008.01,110629.7,261064.28,26632.04,0,0,982.63,22.42,0,1283170.48,101787657,196238011.6,0,23453.09,7648927.11,12708331.11,1743427.65,0,0,0,10404187.68,0,0,0
1/04/2005,0,-50.35,4040.73,9356.68,0,0.72,372.9,646.59,71.84,0,0,0,572.04,0,0,0,0,0,5187738.82,8608705.93,0,756.13,210095.67,315562.54,39766.62,0,0,956.8,27.03,0,860695.84,115714784.1,245958737.6,0,21560.36,13214841.74,18607670.41,2535289.02,0,0,0,19253133.77,0,0,0
1/05/2005,0,-95.84,4741.35,9776.98,0,1.34,333.6,557.76,51.49,0,0,0,986.44,0,0,0,0,0,6031824.07,8976199.45,0,1445.39,198289.76,281222.05,29857.91,0,0,948.98,34.69,0,1839857.48,128091289.9,251330752.7,0,37545.99,33886694.04,17024626.67,2400613.72,0,0,0,143153736.6,0,0,0
1/06/2005,0,-86.05,4815.35,10068.42,0,1.42,352.56,585.72,28.38,0,0,0,1274.83,0,0,0,0,0,6138472.27,9228375.48,0,1575.64,220925.75,291793.73,15706.25,0,0,932.88,28.57,0,1589287.14,119523819.2,274810567.9,0,87339.05,15692244.64,16003161.54,1349951.26,0,0,0,73977187.88,0,0,0
